instrument,symbol,expiry,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_interest,chg_in_oi,timestamp
OPTIDX,NIFTY,2025-12-09,26400.0,CE,17.85,27.0,10.35,14.05,14.05,916754,18163037.5,7023150,317550,2025-12-04
OPTIDX,NIFTY,2025-12-09,27350.0,CE,1.25,1.55,0.8,0.85,0.85,23222,476358.445,608925,13425,2025-12-04
OPTIDX,NIFTY,2025-12-09,27850.0,CE,1.5,1.5,0.65,0.65,0.65,16628,347328.558,267675,70950,2025-12-04
OPTIDX,NIFTY,2025-12-09,27950.0,CE,0.9,1.1,0.6,0.65,0.65,23778,498460.31,1343775,177750,2025-12-04
OPTIDX,NIFTY,2025-12-16,24000.0,CE,2155.5,2155.5,2085.5,2085.5,2079.1,3,58.7927625,1725,150,2025-12-04
OPTIDX,NIFTY,2025-12-16,24200.0,CE,1914.25,1914.25,1898.3,1906.3,1906.3,2,39.1594125,150,75,2025-12-04
OPTIDX,NIFTY,2025-12-16,26000.0,CE,200.55,282.8,180.15,236.1,236.1,79434,1562371.1,1655250,326100,2025-12-04
OPTIDX,NIFTY,2025-12-16,26550.0,CE,28.55,46.95,25.9,33.9,33.9,14198,283088.516,262725,51600,2025-12-04
OPTIDX,NIFTY,2026-01-06,24300.0,CE,0.0,0.0,0.0,1894.65,1866.25,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2025-12-30,27600.0,CE,7.6,9.75,7.6,8.3,8.3,2428,50275.3053,338700,2775,2025-12-04
OPTIDX,NIFTY,2025-12-30,27250.0,CE,18.05,20.95,15.65,17.2,17.2,523,10695.8493,83700,1725,2025-12-04
OPTIDX,NIFTY,2025-12-30,24700.0,CE,1450.0,1533.95,1450.0,1460.3,1447.0,5,98.1708,7575,-150,2025-12-04
OPTIDX,NIFTY,2026-01-27,24850.0,CE,0.0,0.0,0.0,1762.75,1460.25,0,0.0,130,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,24950.0,CE,0.0,0.0,0.0,1632.15,1373.9,0,0.0,195,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,25150.0,CE,0.0,0.0,0.0,1314.7,1207.2,0,0.0,130,0,2025-12-04
OPTIDX,NIFTY,2026-01-06,25250.0,PE,0.0,0.0,0.0,131.7,77.55,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-01-06,26200.0,PE,329.6,329.6,273.5,273.5,389.35,5,86.1104075,455,130,2025-12-04
OPTIDX,NIFTY,2026-01-06,26600.0,PE,0.0,0.0,0.0,699.35,629.05,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,23800.0,PE,21.5,21.5,17.75,19.9,19.9,99,1532.79106,31590,-650,2025-12-04
OPTIDX,NIFTY,2026-01-27,23900.0,PE,19.6,19.7,19.6,19.7,8.65,3,46.643285,1755,-195,2025-12-04
OPTIDX,NIFTY,2026-01-27,25100.0,PE,85.3,86.05,70.6,73.25,73.25,523,8558.46741,274105,4225,2025-12-04
OPTIDX,NIFTY,2026-01-27,25700.0,CE,800.95,855.8,754.4,813.7,813.7,44,758.435372,57330,65,2025-12-04
OPTIDX,NIFTY,2026-01-27,27200.0,PE,1010.0,1010.0,927.55,934.85,934.85,5,91.5026775,4355,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,25100.0,PE,135.0,135.0,116.0,120.45,120.45,433,7099.06096,103805,16770,2025-12-04
OPTIDX,NIFTY,2026-02-24,25150.0,PE,0.0,0.0,0.0,300.85,162.45,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,25550.0,PE,0.0,0.0,0.0,427.3,262.15,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,26950.0,PE,0.0,0.0,0.0,1126.35,923.65,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-03-31,20000.0,PE,14.0,14.1,13.35,13.95,13.95,113,1696.16887,100875,675,2025-12-04
OPTIDX,NIFTY,2026-03-31,25000.0,PE,179.95,183.5,158.15,164.2,164.2,3498,66027.0179,1482750,3225,2025-12-04
OPTIDX,NIFTY,2028-12-26,25000.0,CE,0.0,0.0,0.0,5350.4,5451.3,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,25100.0,CE,1300.0,1321.95,1299.7,1305.35,1305.35,4,68.65391,650,65,2025-12-04
OPTIDX,NIFTY,2026-01-27,25300.0,CE,1107.1,1107.1,1104.8,1104.8,1088.0,2,34.327735,715,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,27850.0,PE,0.0,0.0,0.0,1433.85,1638.95,0,0.0,65,0,2025-12-04
OPTIDX,NIFTY,2025-12-16,26300.0,CE,82.0,121.4,68.2,92.0,92.0,53987,1068647.26,1059750,48225,2025-12-04
OPTIDX,NIFTY,2026-12-29,21000.0,CE,6451.0,6551.0,6451.0,6551.0,6297.55,6,123.7545,825,450,2025-12-04
OPTIDX,NIFTY,2025-12-23,24150.0,CE,1996.85,1996.85,1980.1,1988.5,1988.5,2,39.2077125,0,0,2025-12-04
OPTIDX,NIFTY,2028-06-27,20000.0,PE,0.0,0.0,0.0,400.0,23.1,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2028-12-26,29000.0,PE,0.0,0.0,0.0,2010.85,1351.45,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2029-06-26,23000.0,PE,0.0,0.0,0.0,543.65,161.05,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2029-06-26,29000.0,PE,0.0,0.0,0.0,1746.95,1232.05,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2030-06-25,27000.0,PE,0.0,0.0,0.0,1286.05,612.4,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2025-12-16,27700.0,CE,1.9,2.25,1.5,1.6,1.6,1536,31912.4319,84300,11700,2025-12-04
OPTIDX,NIFTY,2030-06-25,19000.0,CE,0.0,0.0,0.0,11740.5,11435.5,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2029-12-24,29000.0,CE,0.0,0.0,0.0,5305.8,4193.85,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2029-06-26,23000.0,CE,0.0,0.0,0.0,8636.0,7454.1,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2028-12-26,21000.0,CE,0.0,0.0,0.0,7512.5,8478.75,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2028-06-27,30000.0,CE,0.0,0.0,0.0,2278.45,2056.1,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2027-12-28,30000.0,CE,0.0,0.0,0.0,1877.7,1518.1,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2027-12-28,28000.0,CE,0.0,0.0,0.0,2639.2,2390.9,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2027-06-29,27000.0,CE,0.0,0.0,0.0,1932.5,2290.05,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-12-29,26000.0,CE,2461.35,2502.1,2417.0,2465.2,2465.2,54,1151.7384,146775,975,2025-12-04
OPTIDX,NIFTY,2025-12-30,27400.0,PE,1301.4,1301.4,1210.15,1211.05,1280.8,6,128.99985,2400,75,2025-12-04
OPTIDX,NIFTY,2025-12-30,27000.0,PE,931.0,943.3,789.5,837.85,837.85,2558,53451.2038,1371375,-4600,2025-12-04
OPTIDX,NIFTY,2025-12-30,25950.0,PE,207.0,218.05,152.25,164.4,164.4,5919,115998.822,165075,3150,2025-12-04
OPTIDX,NIFTY,2025-12-30,25700.0,PE,124.9,132.0,89.95,95.95,95.95,24273,469759.127,2385675,288600,2025-12-04
OPTIDX,NIFTY,2027-06-29,22000.0,PE,0.0,0.0,0.0,3995.4,58.85,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2025-12-16,27150.0,PE,1033.85,1033.85,1027.0,1030.45,1030.45,2,42.2706375,75,75,2025-12-04
OPTIDX,NIFTY,2026-12-29,23000.0,PE,180.0,180.0,170.0,177.1,177.1,28,486.683737,179125,-225,2025-12-04
OPTIDX,NIFTY,2026-09-29,30000.0,PE,0.0,0.0,0.0,4017.1,2896.9,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,24400.0,PE,34.2,35.65,29.9,30.35,30.35,280,4446.66121,41405,-2145,2025-12-04
OPTIDX,NIFTY,2026-01-27,26050.0,PE,318.7,318.7,261.5,274.2,274.2,130,2225.29297,8385,910,2025-12-04
OPTIDX,NIFTY,2026-01-27,26100.0,PE,339.0,341.0,275.35,291.9,291.9,625,10725.2971,70395,1755,2025-12-04
OPTIDX,NIFTY,2026-01-27,26400.0,PE,473.95,478.05,397.9,418.7,418.7,292,5092.34293,49205,1560,2025-12-04
OPTIDX,NIFTY,2026-01-27,26800.0,PE,666.0,703.0,641.85,646.0,646.0,44,785.461397,14820,-455,2025-12-04
OPTIDX,NIFTY,2026-01-27,26850.0,PE,0.0,0.0,0.0,586.85,833.85,0,0.0,260,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,27500.0,PE,1256.0,1279.0,1146.65,1189.65,1189.65,224,4183.27299,52910,1105,2025-12-04
OPTIDX,NIFTY,2026-02-24,24650.0,PE,0.0,0.0,0.0,72.35,81.65,0,0.0,520,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,25200.0,PE,146.0,147.0,128.4,134.25,134.25,529,8711.66569,139685,26780,2025-12-04
OPTIDX,NIFTY,2026-02-24,25900.0,PE,316.0,316.0,275.05,286.95,286.95,133,2264.39798,17160,1495,2025-12-04
OPTIDX,NIFTY,2026-02-24,26550.0,PE,0.0,0.0,0.0,561.25,682.95,0,0.0,65,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,27150.0,PE,0.0,0.0,0.0,1258.1,1058.45,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,27850.0,PE,0.0,0.0,0.0,1773.1,1594.85,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,27950.0,PE,0.0,0.0,0.0,1852.65,1678.4,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-03-31,27000.0,PE,859.95,860.0,766.8,798.35,798.35,1183,24672.3153,612525,12375,2025-12-04
OPTIDX,NIFTY,2026-06-30,12000.0,PE,0.0,0.0,0.0,20.0,0.05,0,0.0,325,0,2025-12-04
OPTIDX,NIFTY,2026-06-30,16000.0,PE,0.0,0.0,0.0,12.2,0.05,0,0.0,2725,0,2025-12-04
OPTIDX,NIFTY,2026-06-30,19000.0,PE,0.0,0.0,0.0,205.7,0.05,0,0.0,250,0,2025-12-04
OPTIDX,NIFTY,2026-06-30,30000.0,PE,0.0,0.0,0.0,2880.0,3136.5,0,0.0,10725,0,2025-12-04
OPTIDX,NIFTY,2026-12-29,20000.0,PE,85.25,90.0,85.0,90.0,3.65,19,286.255762,38250,-75,2025-12-04
OPTIDX,NIFTY,2025-12-16,26600.0,PE,607.95,607.95,462.0,506.3,506.3,465,9455.7858,29925,9975,2025-12-04
OPTIDX,NIFTY,2025-12-09,25650.0,CE,342.05,490.8,335.0,430.65,430.65,7220,141107.983,38175,-3750,2025-12-04
OPTIDX,NIFTY,2025-12-09,25950.0,CE,158.0,230.0,119.5,177.95,177.95,1012379,19826424.6,1647225,-851700,2025-12-04
OPTIDX,NIFTY,2025-12-16,24950.0,CE,1177.6,1183.6,1177.6,1180.6,1180.6,2,39.1959,150,75,2025-12-04
OPTIDX,NIFTY,2025-12-16,25500.0,CE,552.0,693.0,546.0,637.95,637.95,874,17119.2273,38550,6750,2025-12-04
OPTIDX,NIFTY,2025-12-16,25700.0,CE,375.05,515.25,372.5,461.75,461.75,1670,32745.7376,73050,27375,2025-12-04
OPTIDX,NIFTY,2025-12-16,26800.0,CE,11.8,16.9,10.35,12.15,12.15,22093,444281.898,613650,18150,2025-12-04
OPTIDX,NIFTY,2025-12-16,27000.0,CE,6.3,8.6,5.9,6.25,6.25,30576,619323.65,1188450,361350,2025-12-04
OPTIDX,NIFTY,2026-01-27,26200.0,CE,454.0,519.6,432.75,484.15,484.15,1025,17773.0552,104650,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,27100.0,CE,111.05,138.35,109.5,123.8,123.8,388,6865.85087,85995,5330,2025-12-04
OPTIDX,NIFTY,2026-01-27,27150.0,CE,102.9,125.85,101.7,112.25,112.25,53,939.10804,6435,325,2025-12-04
OPTIDX,NIFTY,2026-01-27,27350.0,CE,75.7,86.95,69.75,76.65,76.65,69,1230.02509,19305,-585,2025-12-04
OPTIDX,NIFTY,2025-12-16,27150.0,CE,4.0,5.6,3.75,4.15,4.15,1376,28023.5485,29850,4725,2025-12-04
OPTIDX,NIFTY,2025-12-16,27100.0,PE,935.0,1025.0,935.0,973.95,973.95,3,63.1754625,75,0,2025-12-04
OPTIDX,NIFTY,2026-01-27,27700.0,CE,37.45,46.0,36.0,39.45,39.45,704,12694.0674,87815,-7215,2025-12-04
OPTIDX,NIFTY,2026-02-24,25850.0,CE,0.0,0.0,0.0,890.55,876.9,0,0.0,130,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,26200.0,CE,659.5,719.5,641.45,688.35,688.35,68,1187.68256,7150,1105,2025-12-04
OPTIDX,NIFTY,2026-02-24,26950.0,CE,0.0,0.0,0.0,405.35,353.3,0,0.0,65,0,2025-12-04
OPTIDX,NIFTY,2026-02-24,27400.0,CE,165.8,179.2,165.8,173.9,173.9,30,537.598912,1625,1235,2025-12-04
OPTIDX,NIFTY,2026-09-29,28000.0,CE,0.0,0.0,0.0,832.9,832.05,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-12-29,20000.0,CE,0.0,0.0,0.0,3704.3,7229.2,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2026-01-06,24650.0,PE,0.0,0.0,0.0,44.75,18.2,0,0.0,0,0,2025-12-04
OPTIDX,NIFTY,2025-12-09,27450.0,CE,1.4,1.4,0.75,0.8,0.8,18687,384732.757,411675,101475,2025-12-04
OPTIDX,NIFTY,2025-12-09,27000.0,CE,2.0,2.15,1.3,1.4,1.4,649007,13143226.7,12261675,940125,2025-12-04
OPTIDX,NIFTY,2025-12-09,25450.0,CE,527.4,686.2,521.25,626.85,626.85,962,18795.5938,16950,7800,2025-12-04
OPTIDX,NIFTY,2025-12-09,25250.0,CE,741.45,883.7,727.2,826.4,826.4,365,7138.18155,5550,5025,2025-12-04
OPTIDX,NIFTY,2025-12-09,26050.0,CE,104.9,160.75,76.0,116.05,116.05,2267923,44499816.1,4622700,1279200,2025-12-04
OPTIDX,NIFTY,2025-12-30,25400.0,CE,758.0,887.2,740.0,834.05,834.05,1420,27926.475,184725,41100,2025-12-04
OPTIDX,NIFTY,2025-12-30,25600.0,CE,596.55,714.0,584.0,667.4,667.4,537,10574.0994,143925,-4950,2025-12-04
OPTIDX,NIFTY,2025-12-30,25900.0,CE,389.0,482.0,368.0,437.15,437.15,11897,234853.6,486000,-75675,2025-12-04
